chromosome	start_minus_20kb	end_plus_20kb	gene_name	bp_covered_v4.1	percent_covered_v4.1	bp_covered_r253	percent_covered_r253
chr1	244820638	244884560	HNRNPU	61739	0.965849003	63922	1
chr1	247396156	247469108	NLRP3	65631	0.899646343	72952	1
chr1	247650812	247699739	OR13G1	38721	0.79140352	42887	0.87655078
chr1	248468589	248511113	OR2T5	40469	0.951674349	40206	0.945489606
chr10	254190	709668	DIP2C	401303	0.881059019	454738	0.998375333
chr10	786914	951705	LARP4B	157480	0.955634713	164791	1
chr10	3755996	3805281	KLF6	47957	0.973054682	49285	1
chr10	4967400	5038031	AKR1C2	67060	0.949441463	70631	1
chr10	5015354	5127686	AKR1C3	109672	0.976320194	112332	1
chr10	5175462	5238949	AKR1C4	62995	0.992250382	63487	1
chr10	5990689	6082370	IL2RA	88004	0.959893544	91681	1
chr10	8025378	8095198	GATA3	65974	0.944915497	69820	1
chr10	12048954	12143221	DHTKD1	87568	0.928935895	94267	1
chr10	13079449	13158308	OPTN	73709	0.934693567	78859	1
chr10	13257796	13322412	PHYH	59905	0.927092361	64616	1
chr10	14877359	14974432	DCLRE1C	32917	0.33909532	97073	1
chr10	15082584	15188693	NMT2	100328	0.945518288	106109	1
chr10	16803966	17149817	CUBN	336124	0.971875172	345851	1
chr10	17208241	17257593	VIM	48570	0.984154644	49352	1
chr10	17295421	17474595	ST8SIA6	173675	0.969309163	179174	1
chr10	17789348	17931164	MRC1	137518	0.969693123	141816	1
chr10	18120677	18563557	CACNB2	414767	0.936522309	442880	1
chr10	20759973	21194187	NEBL	426989	0.983360739	434214	1
chr10	21504646	21763630	MLLT10	245338	0.947309486	258984	1
chr10	22301099	22351484	BMI1	49782	0.988032152	50385	1
chr10	23172312	23214245	PTF1A	40935	0.976200129	41933	1
chr10	25914229	26232532	MYO3A	308390	0.968856718	318303	1
chr10	26196665	26324558	GAD2	124262	0.971609079	127893	1
chr10	26677701	26766798	PDSS1	80649	0.905181993	89097	1
chr10	26726593	26881087	ABI1	148228	0.959441791	132959	0.860609474
chr10	26971914	27120498	ANKRD26	142721	0.960540839	148584	1
chr10	27134824	27206924	MASTL	70445	0.97704577	72100	1
chr10	27175214	27262130	ACBD5	82742	0.951976621	86916	1
chr10	27484174	27562237	RAB18	76561	0.98075913	78063	1
chr10	30289801	30394448	MTPAP	101162	0.966697564	104647	1
chr10	30414021	30481833	MAP3K8	65271	0.962528756	67812	1
chr10	31298495	31549814	ZEB1	247869	0.986272427	251319	1
chr10	31989015	32076425	KIF5B	84516	0.96689166	87410	1
chr10	32880318	33025792	ITGB1	143212	0.98445083	145474	1
chr10	43057064	43150351	RET	92369	0.990159401	93287	1
chr10	44350165	44406493	CXCL12	54537	0.96820409	56328	1
chr10	45354176	45466119	ALOX5	109342	0.976764961	111943	1
chr10	45985088	46050714	NCOA4	63687	0.970453784	65626	1
chr10	46013307	46068180	MSMB	53403	0.973210869	54873	1
chr10	47328363	47377881	RBP3	47411	0.957449816	49518	1
chr10	49434470	49559538	ERCC6	123471	0.987230946	125068	1
chr10	49589095	49685104	CHAT	94775	0.987147038	96009	1
chr10	50779409	50905675	A1CF	123921	0.981428096	126266	1
chr10	51675486	51719595	CSTF2T	43275	0.981092294	44109	1
chr10	52745380	52791700	MBL2	45535	0.983052677	46320	1
chr10	53782771	55647942	PCDH15	1817199	0.974280106	1865171	1
chr10	58365345	58419220	TFAM	53073	0.985113689	53875	1
chr10	58492872	58851435	BICC1	353588	0.986125172	358563	1
chr10	59768747	59926556	CCDC6	152702	0.967638094	157809	1
chr10	60006298	60753490	ANK3	731594	0.979124509	747192	1
chr10	62354192	62690301	ZNF365	274624	0.817068272	336109	1
chr10	62791996	62939900	EGR2	145490	0.983678602	147904	1
chr10	63147221	63541850	JMJD1C	377919	0.957656432	394629	1
chr10	65892523	67716195	CTNNA3	1796279	0.984979207	1823672	1
chr10	67864656	67938390	SIRT1	71567	0.970610573	73734	1
chr10	68086117	68232017	MYPN	142178	0.974489376	145900	1
chr10	68210595	68252113	ATOH7	39692	0.956019076	41518	1
chr10	68311174	68363191	HNRNPH3	49768	0.956764135	52017	1
chr10	68394064	68492121	DNA2	92697	0.945337916	98057	1
chr10	68540337	68714487	TET1	163038	0.936192937	174150	1
chr10	68807531	68915432	STOX1	99433	0.921520653	107901	1
chr10	69249984	69421884	HK1	166963	0.971279814	171900	1
chr10	69551698	69593422	NEUROG3	40548	0.971814783	41724	1
chr10	70411936	70467951	NODAL	53238	0.950423994	56015	1
chr10	70577348	70622759	PRF1	44120	0.971570765	45411	1
chr10	70862280	70908565	PCBD1	45834	0.990256022	46285	1
chr10	71299259	71401423	SLC29A3	100859	0.98722642	102164	1
chr10	71376920	71835947	CDH23	446961	0.973713965	459027	1
chr10	71796298	71871325	PSAP	72169	0.961907047	75027	1
chr10	71944395	72033558	CHST3	88139	0.988515416	89163	1
chr10	73228843	73272693	MRPS16	43171	0.984515393	43850	1
chr10	73781911	73831798	NDST2	48559	0.973379838	49887	1
chr10	73889177	73937496	PLAU	47132	0.975434094	48319	1
chr10	73975193	74141363	VCL	159855	0.96199675	166170	1
chr10	74131202	74729963	ADK	572559	0.956239635	598761	1
chr10	74804927	75052624	KAT6B	240167	0.969599955	247697	1
chr10	76849601	77658369	KCNMA1	798486	0.987286836	808768	1
chr10	77949251	78049515	POLR3A	97846	0.975883667	100264	1
chr10	78013760	78076813	RPS24	60421	0.958257339	63053	1
chr10	79535852	79580407	SFTPA2	43910	0.98552351	44555	1
chr10	79590939	79635455	SFTPA1	44034	0.989172432	19864	0.446221583
chr10	79683227	79734681	NUTM2B	10406	0.202238893	0	0
chr10	79917740	80002614	SFTPD	82177	0.968223484	74217	0.874437401
chr10	80251820	80309658	MAT1A	56655	0.979546319	57838	1
chr10	81855194	83007179	NRG3	1137615	0.987525879	1151985	1
chr10	84174537	84239621	CDHR1	63262	0.972005408	65084	1
chr10	84210666	84279960	RGR	68696	0.991370104	69294	1
chr10	85579552	86386795	GRID1	797691	0.988167132	807243	1
chr10	86648449	86756068	LDB3	104354	0.969661491	107619	1
chr10	86736601	86952838	BMPR1A	207713	0.960580289	216237	1
chr10	87030202	87114843	GLUD1	78539	0.927907279	84641	1
chr10	87337668	87390695	NUTM2D	2383	0.044939371	53027	1
chr10	87484875	87573461	MINPP1	85104	0.960693563	88586	1
chr10	87639613	87767705	PAPSS2	84134	0.656824782	128092	1
chr10	87839158	87883437	KLLN	43678	0.986426974	44279	1
chr10	87843625	87991930	PTEN	136456	0.92010384	148305	1
chr10	88741406	88798242	LIPN	43707	0.769002041	56836	1
chr10	88915074	89011339	ACTA2	85479	0.887955124	96265	1
chr10	88970531	89037059	FAS	59467	0.893864238	66528	1
chr10	89193569	89434557	LIPA	238243	0.988609391	240988	1
chr10	89410299	89576641	SLC16A12	161847	0.97297736	166342	1
chr10	90720823	90878039	HTR7	156230	0.993728374	157216	1
chr10	90892096	90941276	ANKRD1	48645	0.989121594	49180	1
chr10	91608442	91653071	PPP1R3C	43519	0.97512828	44629	1
chr10	92026692	92311078	CPEB3	270905	0.952596119	284386	1
chr10	92573130	92675395	KIF11	97427	0.952691537	102265	1
chr10	93040798	93089540	CYP26C1	47175	0.967851135	48742	1
chr10	93546665	93624480	FFAR4	75547	0.970853948	77815	1
chr10	93571687	93621744	RBP4	49421	0.987294484	50057	1
chr10	93592537	93686010	PDE6C	92309	0.987547206	93473	1
chr10	93647883	93722592	FRA10AC1	73234	0.980256729	74709	1
chr10	93737840	93826272	LGI1	84606	0.956735119	88432	1
chr10	94010812	94352823	PLCE1	336531	0.983977124	342011	1
chr10	94663729	94756190	CYP2C18	91105	0.985334357	92461	1
chr10	94742681	94875547	CYP2C19	130932	0.985443981	132866	1
chr10	94918658	95010091	CYP2C9	90086	0.985267901	91433	1
chr10	95016772	95089497	CYP2C8	68447	0.941175662	72725	1
chr10	95585941	95676711	ALDH18A1	87321	0.962002864	90770	1
chr10	95643396	95714143	TCTN3	68108	0.962698065	70747	1
chr10	95691779	95897266	ENTPD1	200038	0.973482507	205487	1
chr10	96171702	96291587	BLNK	118614	0.989398173	119885	1
chr10	97406191	97453444	PGAM1	45929	0.971980615	47253	1
chr10	97564323	97632802	HOGA1	65892	0.962221995	68479	1
chr10	97717121	97780907	ZFYVE27	60885	0.954519801	63786	1
chr10	98396198	98466947	HPS1	69391	0.980805382	70749	1
chr10	98437077	99255862	HPSE2	802622	0.980259775	818785	1
chr10	99376870	99450624	GOT1	72579	0.984068661	73754	1
chr10	99691844	99752100	COX15	59360	0.985130112	60256	1
chr10	99762640	99872594	ABCC2	102468	0.931916983	109954	1
chr10	100022193	100101869	CPN1	74693	0.93745921	79676	1
chr10	100168300	100249596	CHUK	79768	0.981204487	81296	1
chr10	100715603	100849941	PAX2	132718	0.987940866	134338	1
chr10	100949518	101005871	SEMA4G	54948	0.975067876	56353	1
chr10	100987679	101052295	PDZD7	63174	0.977683546	64616	1
chr10	101111300	101157789	TLX1	45985	0.989158726	46489	1
chr10	101206195	101249794	LBX1	42101	0.965641414	43599	1
chr10	101334033	101577321	BTRC	220889	0.907932163	243288	1
chr10	101550560	101629662	DPCD	78081	0.987092615	79102	1
chr10	101558882	101608270	POLL	48597	0.983983964	49388	1
chr10	101590664	101715295	FBXW4	119224	0.95661593	124631	1
chr10	101750130	101800369	FGF8	48997	0.97527817	50239	1
chr10	102045390	102088038	HPS6	38335	0.898869818	42648	1
chr10	102087560	102140453	LDB1	42872	0.810542038	52893	1
chr10	102210186	102261512	PITX3	50308	0.980165998	51326	1
chr10	102374110	102422524	NFKB2	47582	0.982814888	48414	1
chr10	102483987	102653535	SUFU	161251	0.951064005	169548	1
chr10	102653731	102734397	ARL3	76017	0.942367292	80666	1
chr10	102810531	102857472	CYP17A1	45826	0.976246778	46941	1
chr10	102849470	102921899	AS3MT	67766	0.93561971	72429	1
chr10	102898294	103110222	CNNM2	205035	0.967474803	211928	1
chr10	103068017	103213306	NT5C2	138380	0.952446503	145289	1
chr10	103433387	103478888	CALHM1	44763	0.983780576	45501	1
chr10	104011286	104105880	COL17A1	92746	0.980463877	94594	1
chr10	104215356	104287459	GSTO1	70801	0.981942499	72103	1
chr10	106553663	107184534	SORCS1	618627	0.980591912	630871	1
chr10	110187605	110307365	MXI1	116748	0.974849699	119760	1
chr10	110270730	110324938	SMNDC1	53702	0.990665584	54208	1
chr10	110547691	110624636	SMC3	76019	0.98796543	76945	1
chr10	110624336	110859468	RBM20	230882	0.981925046	235132	1
chr10	110899547	111033667	SHOC2	132713	0.989509395	134120	1
chr10	111057029	111100907	ADRA2A	43650	0.994803774	43878	1
chr10	112129865	112235377	GPAM	104866	0.993877474	105512	1
chr10	112426998	112838744	VTI1A	404316	0.981954895	411746	1
chr10	112930247	113187678	TCF7L2	252145	0.979466342	257431	1
chr10	113530837	113609602	HABP2	77021	0.977858186	78765	1
chr10	114023866	114066904	ADRB1	42027	0.976509131	43038	1
chr10	115073365	115968999	ATRNL1	882841	0.985716264	895634	1
chr10	116036925	116293467	GFRA1	250916	0.978069868	256542	1
chr10	116525931	116587855	PNLIP	60363	0.97479168	61924	1
chr10	116861477	117146586	SHTN1	277666	0.973894195	285109	1
chr10	117108521	117158301	VAX1	47488	0.953957413	49780	1
chr10	117177489	117230299	KCNK18	51367	0.97267563	52810	1
chr10	117522445	117569546	EMX2	46094	0.978620411	47101	1
chr10	119631370	119697819	BAG3	64414	0.969375009	66449	1
chr10	120831305	120929524	WDR11	95987	0.977275273	98219	1
chr10	121458334	121618458	FGFR2	154832	0.966950613	160124	1
chr10	122434653	122477352	ARMS2	42170	0.987610951	42699	1
chr10	122438551	122534907	HTRA1	94878	0.984661049	96356	1
chr10	123128122	123170672	HMX2	42340	0.99506463	42550	1
chr10	124377303	124438976	OAT	57614	0.934185138	61673	1
chr10	125699515	125784143	EDRF1	84255	0.995592475	84628	1
chr10	125764980	125843258	UROS	76612	0.978716881	78278	1
chr10	125992381	126408455	ADAM12	405030	0.973456645	416074	1
chr10	129447190	129790983	MGMT	336777	0.979592371	343793	1
chr10	133210217	133251558	UTF1	30890	0.747200116	41341	1
chr10	133400666	133444572	SPRN	38689	0.881177971	43906	1
chr10	133500406	133581220	CYP2E1	76300	0.944143342	80814	1
chr11	195030	256931	SIRT3	55680	0.899500816	61901	1
chr11	278200	319526	IFITM5	28497	0.689565891	41326	1
chr11	299676	347537	IFITM3	23195	0.484632582	47861	1
chr11	512242	557287	HRAS	38945	0.864579865	45045	1
chr11	617269	660706	DRD4	39067	0.899394525	43437	1
chr11	624233	726715	DEAF1	66677	0.650621573	102482	1
chr11	727415	785012	TALDO1	50613	0.878743685	57597	1
chr11	770475	818281	SLC25A22	44475	0.930322554	47806	1
chr11	798914	845573	PNPLA2	43470	0.931653057	46659	1
chr11	812887	859831	CD151	43174	0.919691547	46944	1
chr11	1203066	1282172	MUC5B	70227	0.887758198	79106	1
chr11	1732755	1784573	CTSD	47991	0.926145355	51818	1
chr11	1818981	1861680	TNNI2	41220	0.965362186	42699	1
chr11	1899703	1958706	TNNT3	29245	0.495652763	18836	0.319238005
chr11	1975176	2021470	H19	25466	0.550092885	46294	1
chr11	2109112	2161238	IGF2	46790	0.897632659	47050	0.902620573
chr11	2139779	2181341	INS	34170	0.822145229	36074	0.867956306
chr11	2143929	2191877	TH	31375	0.654354718	42460	0.885542671
chr11	2356177	2417419	CD81	59117	0.96530159	61242	1
chr11	2380488	2423878	TSSC4	42240	0.973496197	43390	1
chr11	2588328	2719994	KCNQ1OT1	129777	0.985653092	131666	1
chr11	3067107	3186739	OSBPL5	115561	0.965970643	119632	1
chr11	3651083	3817792	NUP98	155563	0.933140982	166709	1
chr11	3806978	3860959	RHOG	52519	0.972916397	53981	1
chr11	3834527	4113210	STIM1	271432	0.97398119	278683	1
chr11	4364897	4413702	TRIM21	47271	0.968568794	48805	1
chr11	4903374	4944339	OR51G1	38504	0.939924326	20373	0.497326986
chr11	4934772	4975713	OR51A2	22867	0.558535453	0	0
chr11	5205464	5249395	HBB	43150	0.982222121	43931	1
chr11	5212678	5263657	HBD	50219	0.985091901	50979	1
chr11	5228079	5269859	HBG1	41407	0.991072283	41780	1
chr11	5233188	5525605	HBG2	286532	0.979874631	292417	1
chr11	5248345	5525652	HBE1	271621	0.979495649	277307	1
chr11	5524489	5568533	OR52H1	43154	0.979792934	44044	1
chr11	5734243	5775905	OR52N4	41214	0.989246796	41662	1
chr11	6239806	6292127	CCKBR	50845	0.97178953	52321	1
chr11	6370440	6414998	SMPD1	43957	0.986511962	44558	1
chr11	6583708	6630874	ILK	46962	0.995674851	47166	1
chr11	6592768	6639448	TPP1	46476	0.99562982	46680	1
chr11	7000446	7091308	NLRP14	89082	0.980409852	90862	1
chr11	7068998	7111148	RBMXL2	41576	0.986381969	42150	1
chr11	7999244	8126112	TUB	125455	0.98886244	126868	1
chr11	8204309	8288716	LMO1	83555	0.98990605	84407	1
chr11	8673351	8930951	ST5	248902	0.966234472	257600	1
chr11	8999498	9158114	SCUBE2	155557	0.98071443	158616	1
chr11	9758667	10314207	SBF2	507216	0.913014364	555540	1
chr11	10285073	10327397	ADM	41673	0.984618656	42324	1
chr11	10288313	10527579	AMPD3	234790	0.981292787	239266	1
chr11	11331942	11373250	CSNK2A3	38861	0.94076208	41308	1
chr11	11936207	12029769	DKK3	93175	0.995863705	93562	1
chr11	12654421	12964737	TEAD1	304513	0.981299707	310316	1
chr11	13472054	13516181	PTH	43763	0.991751082	44127	1
chr11	14257922	14384506	RRAS2	121881	0.962846805	126571	0.999897301
chr11	14857440	14912252	CYP2R1	54084	0.986718237	54812	1
chr11	14946668	14992354	CALCA	44822	0.981088298	45686	1
chr11	15946449	16759591	SOX6	801201	0.985314988	813142	1
chr11	17365859	17409331	KCNJ11	43126	0.992040854	43472	1
chr11	17372498	17496879	ABCC8	123164	0.990215547	124381	1
chr11	17473895	17564416	USH1C	88648	0.979308669	90521	1
chr11	17527373	17667150	OTOG	137535	0.983960165	139777	1
chr11	17699571	17742136	MYOD1	40956	0.96219899	42565	1
chr11	17997564	18062426	TPH1	62750	0.967438562	64862	1
chr11	18246260	18289977	SAA1	41782	0.955738042	43717	1
chr11	18258668	18342198	HPS5	81364	0.974069197	83530	1
chr11	18374560	18428425	LDHA	36642	0.680256196	53865	1
chr11	18448336	18546951	TSG101	94780	0.961111393	98615	1
chr11	19162030	19230571	CSRP3	66866	0.975562072	68541	1
chr11	19330724	20141601	NAV2	795931	0.981568105	810877	1
chr11	20367558	20529338	PRMT3	159667	0.986939053	161780	1
chr11	20579400	20679285	SLC6A5	97961	0.980737849	99885	1
chr11	21779934	22303357	ANO5	512607	0.979336025	523423	1
chr11	22602890	22645841	FANCF	40522	0.943447184	42951	1
chr11	26168842	26683289	ANO3	500717	0.973311148	514447	1
chr11	27634893	27742058	BDNF	104317	0.973424159	107165	1
chr11	29989730	30037030	KCNA4	46747	0.988308668	47300	1
chr11	30211016	30255261	FSHB	43088	0.973850153	44245	1
chr11	30303104	30358223	ARL14EP	53946	0.978718772	55119	1
chr11	31489755	31810324	ELP4	315142	0.983070727	320569	1
chr11	31764779	31837961	PAX6	71512	0.977180181	73182	1
chr11	32367775	32455885	WT1	83397	0.946510044	88110	1
chr11	32415518	32478769	WT1-AS	60643	0.95876745	63251	1
chr11	33683010	33756491	CD59	72826	0.991086131	73481	1
chr11	33838576	33912076	LMO2	71914	0.978421769	73500	1
chr11	34418934	34492060	CAT	70806	0.968273938	73126	1
chr11	34895829	35040591	PDHX	142763	0.986191128	144762	1
chr11	35118870	35252402	CD44	130443	0.976866968	133532	1
chr11	36463769	36530272	TRAF6	64566	0.970873494	66503	1
chr11	36490709	36613156	RAG1	119947	0.979583003	122447	1
chr11	36555574	36618279	RAG2	62127	0.990782234	62705	1
chr11	44045925	44104237	ACCS	56588	0.970434902	58312	1
chr11	44075673	44271981	EXT2	193750	0.986969456	196308	1
chr11	44240440	44330139	ALX4	88080	0.981950746	89699	1
chr11	45784072	45833015	SLC35C1	47979	0.980303618	48943	1
chr11	45865651	45926465	MAPK8IP1	59567	0.979494853	60814	1
chr11	45889663	45938812	PEX16	48344	0.983621233	49149	1
chr11	46257662	46341409	CREB3L1	81586	0.974196091	83747	1
chr11	46360756	46403837	MDK	42033	0.975673731	43081	1
chr11	46699180	46759506	F2	58611	0.97157113	60326	1
chr11	46836717	46938642	LRP4	97977	0.961265636	101925	1
chr11	47194465	47259240	DDB2	62610	0.966576611	64775	1
chr11	47219302	47268906	ACP2	48028	0.968228369	49604	1
chr11	47228300	47289033	NR1H3	59058	0.972420266	60733	1
chr11	47311406	47372702	MYBPC3	56182	0.916568781	61296	1
chr11	47334860	47398576	SPI1	57446	0.901594576	63716	1
chr11	47387132	47436496	SLC39A13	46353	0.939004133	49364	1
chr11	47417764	47469143	RAPSN	48380	0.941629849	51379	1
chr11	47545336	47604562	NDUFS3	55014	0.928882585	59226	1
chr11	47960558	48190841	PTPRJ	222992	0.968338957	230283	1
chr11	49125092	49228638	FOLH1	99378	0.959747359	103546	1
chr11	57577387	57634853	SERPING1	55978	0.974106428	57466	1
chr11	57628992	57681865	CLP1	51218	0.96869858	52873	1
chr11	57733243	57839546	CTNND1	102964	0.968589786	106303	1
chr11	58192720	58236084	OR1S1	42221	0.97364173	43364	1
chr11	58602665	58645733	CNTF	42861	0.995193647	43068	1
chr11	59832800	59886489	TCN1	53335	0.993406471	53689	1
chr11	60068261	60118467	MS4A2	49174	0.979444688	50206	1
chr11	60435752	60490760	MS4A1	52521	0.954788394	55008	1
chr11	60472778	60527430	MS4A12	52647	0.963313328	54652	1
chr11	61082489	61147852	CD5	59075	0.903798785	65363	1
chr11	61342344	61389509	TMEM138	45703	0.969002438	47165	1
chr11	61372360	61418863	TMEM216	44936	0.966303249	46503	1
chr11	61410042	61467529	SDHAF2	55865	0.971784925	57487	1
chr11	61772911	61817238	FEN1	44045	0.993638189	44327	1
chr11	61930063	61985515	BEST1	52222	0.941751425	55452	1
chr11	61939718	61987634	FTH1	44886	0.936764338	47916	1
chr11	62385103	62443195	SCGB1A1	54765	0.942728775	58092	1
chr11	62573214	62621865	MTA2	47002	0.966105527	48651	1
chr11	62591722	62635120	ROM1	41689	0.960620305	43398	1
chr11	62595296	62642154	B3GAT3	43651	0.931559179	46858	1
chr11	62670275	62729845	BSCL2	54322	0.911901964	59570	1
chr11	62888679	62941807	CHRM1	51230	0.964274959	53128	1
chr11	62916385	63004983	SLC22A6	84986	0.959231585	88598	1
chr11	63349785	63430294	SLC22A9	79003	0.981294017	80509	1
chr11	64186678	64243886	FERMT3	55025	0.961841001	57208	1
chr11	64285524	64336743	ESRRA	47165	0.920849685	51219	1
chr11	64570641	64622353	SLC22A12	46419	0.897644647	51712	1
chr11	64586174	64743188	NRXN2	149504	0.95216987	157014	1
chr11	64706911	64765456	RASGRP2	56250	0.960799385	58545	1
chr11	64726389	64779974	PYGM	51505	0.961183167	53585	1
chr11	64783510	64831294	MEN1	45770	0.957852001	47784	1
chr11	65477688	65526516	MALAT1	44961	0.920803637	48828	1
chr11	65518805	65578930	LTBP3	57359	0.953995842	60125	1
chr11	65618101	65670918	SIPA1	52335	0.99087415	52817	1
chr11	65694005	65740947	RNASEH2C	44735	0.952984534	46942	1
chr11	65837126	65887653	MUS81	44899	0.888614008	50527	1
chr11	65846441	65893592	EFEMP2	43506	0.922695171	47151	1
chr11	65982228	66024149	BANF1	40263	0.960449417	41921	1
chr11	65992008	66033505	CST6	39582	0.953852086	41497	1
chr11	65996752	66046479	CATSPER1	47792	0.961087538	49727	1
chr11	66020765	66069161	GAL3ST3	47426	0.979957021	48396	1
chr11	66050272	66264744	PACS1	209201	0.975423365	214472	1
chr11	66342521	66392214	SLC29A2	46732	0.940414143	49693	1
chr11	66490606	66553613	BBS1	61330	0.97338391	63007	1
chr11	66543464	66588841	CTSF	43318	0.95462459	45377	1
chr11	66665248	66749226	SPTBN2	80348	0.956774393	83978	1
chr11	66828417	66978386	PC	142434	0.949756283	149969	1
chr11	67344168	67394177	CLCF1	48136	0.962546742	50009	1
chr11	67432406	67480313	CABP4	46923	0.979460204	47907	1
chr11	67463026	67511103	AIP	46847	0.974416041	48077	1
chr11	67498912	67544517	CABP2	44904	0.984628878	45605	1
chr11	67563595	67606656	GSTP1	41929	0.973711711	43061	1
chr11	67585653	67632554	NDUFV1	46437	0.990106821	46901	1
chr11	67611303	67659560	TBX10	46751	0.968792092	48257	1
