chrom	start	end	gene	bp_overlap_v4.2.1	percent_overlap_v4.2.1	bp_flanking_plus_segdups_overlap_hifiasm	percent_flanking_plus_segdups_overlap_hifiasm	flanking_breaks_in_dip_bed
1	239549865	240078750	CHRM3	518946	0.981207635	568885	1	0
1	240177648	240638489	FMN2	442966	0.961212219	500841	1	0
1	240931554	241520530	RGS7	573789	0.974214569	628976	1	0
1	241660903	241683061	FH	21932	0.989800524	62158	1	0
1	242011269	242058450	EXO1	46511	0.985799368	87181	1	0
1	243419320	243663394	SDCCAG8	229244	0.939239739	284074	1	0
1	243651535	244014381	AKT3	353938	0.97544964	402846	1	0
1	244214585	244220778	ZBTB18	6193	1	46193	1	0
1	245014468	245027844	HNRNPU	13132	0.981758373	53376	1	0
1	247579458	247612410	NLRP3	29731	0.90225176	72952	1	0
1	247835320	247836365	OR13G1	1045	1	35155	0.856498965	0
1	248651885	248652898	OR2T5	920	0.908193485	98328	1	0
2	264140	278283	ACP1	14143	1	54143	1	0
2	946554	1371385	SNTG2	339758	0.799748606	464831	1	0
2	1377995	1547483	TPO	129358	0.763228075	209488	1	0
2	1635659	1748624	PXDN	97683	0.864719161	152965	1	0
2	1792885	2335032	MYT1L	517987	0.955436441	582147	1	0
2	3622795	3628509	RPS7	5691	0.995974799	45714	1	0
2	3642426	3692048	COLEC11	45908	0.925154165	89622	1	0
2	9628615	9695921	ADAM17	64767	0.962276766	107306	1	0
2	10085341	10142411	GRHL1	55438	0.97140354	97070	1	0
2	10182976	10194963	KLF11	10533	0.878701927	51987	1	0
2	10196907	10221071	CYS1	23948	0.991061083	64164	1	0
2	10580094	10588630	ODC1	8305	0.972938144	48536	1	0
2	11817721	11967535	LPIN1	147479	0.984414007	189814	1	0
2	12857015	12882860	TRIB2	25786	0.99771716	65845	1	0
2	15307032	15701454	NBAS	389938	0.988631466	434422	1	0
2	16080686	16087129	MYCN	6443	1	46443	1	0
2	18737050	18770838	NT5C1B	33513	0.991861016	73788	1	0
2	20110021	20189892	WDR35	77745	0.973382079	119871	1	0
2	20191872	20212455	MATN3	20245	0.983578681	60583	1	0
2	20760208	20850849	HS1BP3	89849	0.991262232	130641	1	0
2	20866424	20873418	GDF7	6462	0.923934801	46994	1	0
2	21224301	21266945	APOB	42644	1	82644	1	0
2	24425733	24583583	ITSN2	150980	0.956477669	197850	1	0
2	24714783	24993571	NCOA1	272671	0.978058596	318788	1	0
2	25042038	25142708	ADCY3	98298	0.976437866	140670	1	0
2	25383722	25391772	POMC	8050	1	48050	1	0
2	25455845	25565459	DNMT3A	106248	0.969292244	149614	1	0
2	25956622	26101385	ASXL2	141095	0.974662034	184763	1	0
2	26413504	26467594	HADHA	53640	0.991680532	94090	1	0
2	26466038	26513336	HADHB	45864	0.969681593	87298	1	0
2	26680071	26781566	OTOF	98903	0.974461796	141495	1	0
2	26915619	26956288	KCNK3	40255	0.989820256	80669	1	0
2	27309615	27323640	KHK	13622	0.971265597	54025	1	0
2	27530268	27531313	UCN	1045	1	41045	1	0
2	27532360	27548547	MPV17	16018	0.989559523	56187	1	0
2	27587219	27593353	EIF2B4	5923	0.965601565	46134	1	0
2	27600098	27603657	ZNF513	3559	1	43559	1	0
2	27604061	27632554	PPM1G	27501	0.965184431	68493	1	0
2	27667238	27712656	IFT172	44871	0.987956317	85418	1	0
2	27719709	27746554	GCKR	25951	0.966697709	66845	1	0
2	28974506	29025806	PPP1CB	50352	0.981520468	91300	1	0
2	29283842	29297127	C2orf71	13285	1	53285	1	0
2	29415640	30144432	ALK	714595	0.980519819	760662	0.989424968	1
2	31133333	31378068	GALNT14	241679	0.987513024	284735	1	0
2	31557187	31637581	XDH	78858	0.980894097	120394	1	0
2	31747550	31806136	SRD5A2	58117	0.991994674	98586	1	0
2	32288680	32382706	SPAST	88129	0.937283305	134026	1	0
2	32582096	32843966	BIRC6	253940	0.969717799	301870	1	0
2	33172039	33624576	LTBP1	443926	0.980971722	492537	1	0
2	37070783	37193615	STRN	116505	0.948490621	162832	1	0
2	37458774	37480546	NDUFAF7	21471	0.986174904	61772	1	0
2	38294116	38337044	CYP1B1	42326	0.985976519	82928	1	0
2	39208537	39351486	SOS1	138882	0.971549294	182949	1	0
2	42396490	42559688	EML4	160441	0.983106411	203198	1	0
2	43449541	43453748	ZFP36L2	4207	1	44207	1	0
2	44039611	44066004	ABCG5	25605	0.970143599	66393	1	0
2	44066103	44105605	ABCG8	22617	0.572553288	79502	1	0
2	44113647	44223144	LRPPRC	106058	0.968592747	149497	1	0
2	44395108	44471523	PPM1B	74102	0.969731074	116415	1	0
2	44502599	44548633	SLC3A1	44258	0.96141982	86034	1	0
2	44543420	44589001	PREPL	44752	0.981812597	85581	1	0
2	44589089	44999731	CAMKMT	400170	0.974498468	450642	1	0
2	45168902	45173216	SIX3	4174	0.96754752	44314	1	0
2	45232300	45236569	SIX2	4269	1	44269	1	0
2	46520806	46613836	EPAS1	92288	0.992024078	133030	1	0
2	47129009	47168994	MCFD2	39262	0.981918219	79985	1	0
2	47387221	47403740	CALM2	15351	0.929293541	56519	1	0
2	47572297	47614740	EPCAM	39327	0.926583889	82443	1	0
2	47630108	47789450	MSH2	152640	0.957939526	199342	1	0
2	47922669	48037240	MSH6	107964	0.942332702	154571	1	0
2	48016455	48132932	FBXO11	113375	0.973368133	156477	1	0
2	48859428	48982880	LHCGR	122032	0.988497554	163452	1	0
2	49189296	49381676	FSHR	190052	0.98789895	232380	1	0
2	50145643	51259674	NRXN1	1069509	0.960035223	1154031	1	0
2	54683422	54896812	SPTBN1	209147	0.980116219	253390	1	0
2	55459039	55462989	RPS27A	3950	1	43950	1	0
2	55861400	55921045	PNPT1	55721	0.934210747	99645	1	0
2	56093102	56151274	EFEMP1	57743	0.992625318	98172	1	0
2	58386378	58468507	FANCL	81021	0.986509028	122129	1	0
2	60678302	60780702	BCL11A	99037	0.967158203	142400	1	0
2	61108656	61158745	REL	49145	0.981153547	90089	1	0
2	61244360	61279125	PEX13	34183	0.983259025	74765	1	0
2	61704984	61765761	XPO1	58124	0.956348619	100777	1	0
2	62051989	62081278	FAM161A	27860	0.951210352	69289	1	0
2	62115859	62374382	COMMD1	250476	0.968873176	298523	1	0
2	62423248	62451866	B3GNT2	28611	0.999755399	68618	1	0
2	62900986	63273622	EHBP1	366371	0.983187346	412636	1	0
2	63348518	64054977	WDPCP	693785	0.982059822	746459	1	0
2	64119280	64246206	VPS54	124965	0.984550053	166926	1	0
2	65537985	65659771	SPRED2	115882	0.951521521	161786	1	0
2	66660584	66801001	MEIS1	138860	0.988911599	180417	1	0
2	68405989	68483369	PPP3R1	74729	0.965740501	117380	1	0
2	68870721	68882708	PROKR1	11937	0.995828815	51987	1	0
2	69240310	69476459	ANTXR1	232676	0.985293184	276149	1	0
2	69546905	69614382	GFPT1	65362	0.968655986	107477	1	0
2	69622882	69664760	NFU1	38718	0.924542719	81878	1	0
2	70187226	70189397	ASPRV1	2171	1	42171	1	0
2	70314585	70316332	PCBP1	1645	0.941614196	41747	1	0
2	70377012	70475747	C2orf42	91402	0.925730491	138735	1	0
2	70436576	70475792	TIA1	36765	0.9375	79216	1	0
2	70834750	70995357	ADD2	159590	0.993667773	200607	1	0
2	71004442	71017775	FIGLA	13230	0.992274807	54111	1	0
2	71163012	71192536	ATP6V1B1	28485	0.964808292	69524	1	0
2	71336814	71357369	MCEE	20077	0.976745317	60555	1	0
2	71680852	71913898	DYSF	224269	0.962337908	273046	1	0
2	72356367	72375167	CYP26B1	18520	0.985106383	58800	1	0
2	73114489	73119287	SPR	4798	1	44798	1	0
2	73143389	73162020	EMX1	18631	1	58631	1	0
2	73612886	73837920	ALMS1	220620	0.980385186	279339	1	0
2	74153953	74186088	DGUOK	31711	0.986805664	72135	1	0
2	74362525	74375121	BOLA3	12369	0.981978406	52596	1	0
2	74588281	74619214	DCTN1	30803	0.995797369	70933	1	0
2	74688184	74692537	MOGS	3704	0.85090742	44353	1	0
2	74740590	74744274	TLX2	3684	1	43684	1	0
2	74756504	74760472	HTRA2	3968	1	43968	1	0
2	74776153	74784681	DOK1	8426	0.9880394	48528	1	0
2	79412357	80875905	CTNNA2	1441608	0.985009033	1503548	1	0
2	80515483	80531874	LRRTM1	16391	1	56391	1	0
2	84650647	84687169	SUCLG1	35862	0.981928701	76522	1	0
2	85360533	85537511	TCF7L1	170936	0.965860163	216978	1	0
2	85771846	85788670	GGCX	16722	0.993937233	56824	1	0
2	85884437	85895864	SFTPB	11102	0.971558589	51427	1	0
2	86066267	86116137	ST3GAL5	49325	0.989071586	89870	1	0
2	86371055	86422893	IMMT	49347	0.951946449	91838	1	0
2	86441116	86565206	REEP1	121373	0.978104601	164090	1	0
2	87011729	87035519	CD8A	23488	0.987305591	63790	1	0
2	88422510	88427635	FABP1	5022	0.979902439	45125	1	0
2	88747726	88752131	FOXI3	4405	1	44405	1	0
2	88856259	88927094	EIF2AK3	69440	0.980306346	110835	1	0
2	88991162	89050452	RPIA	36437	0.614555574	116421	1	0
2	89156674	89157196	IGKC	0	0	0	0	0
2	89246819	89247475	IGKV1-5	0	0	0	0	0
2	96778707	96781984	ADRA2B	3277	1	43277	1	0
2	96914254	96931732	TMEM127	16529	0.94570317	57478	1	0
2	96940074	96971297	SNRNP200	30314	0.970886846	71223	1	0
2	97426639	97477628	CNNM4	46687	0.915628861	90989	1	0
2	97525453	97536494	SEMA4C	10547	0.955257676	51041	1	0
2	98330023	98356325	ZAP70	25802	0.980990039	66302	1	0
2	98962618	99015064	CNGA3	51977	0.991057469	92446	1	0
2	99215773	99224978	COA5	9205	1	49205	1	0
2	99235569	99347589	MGAT4A	109714	0.97941439	152020	1	0
2	100162323	100759201	AFF3	587245	0.983861024	621612	0.976029946	1
2	101436614	101613291	NPAS2	173826	0.983863208	216677	1	0
2	102013823	102091165	RFX8	74687	0.965671951	117342	1	0
2	102681004	102796334	IL1R1	114071	0.9890835	155330	1	0
2	102927962	102968497	IL1RL1	39121	0.965116566	80535	1	0
2	105974169	106054970	FHL2	79718	0.986596701	120801	1	0
2	107021446	107084832	RGPD3	55543	0.876266052	147663	1	0
2	107418056	107503564	ST6GAL2	84583	0.989182299	125508	1	0
2	108602979	108630450	SLC5A7	27126	0.987441302	67471	1	0
2	108905095	108926371	SULT1C2	20815	0.978332393	61276	1	0
2	108994367	109004513	SULT1C4	9976	0.983244628	50146	1	0
2	109335937	109402267	RANBP2	59933	0.903557968	106330	1	0
2	109510927	109605828	EDAR	93204	0.982118207	134901	1	0
2	110879888	110962643	NPHP1	81972	0.990538336	0	0	0
2	111395275	111435691	BUB1	39653	0.981121338	423265	0.894194124	0
2	111876955	111926024	BCL2L11	48032	0.978866494	89069	1	0
2	112523848	112642267	ANAPC1	107786	0.910208666	184974	1	0
2	112656056	112787138	MERTK	127218	0.970522269	329845	1	0
2	113587328	113594480	IL1B	7152	1	47152	1	0
2	113816215	113822959	IL36RN	6744	1	46744	1	0
2	113864791	113891593	IL1RN	25550	0.953287068	66802	1	0
2	113973574	114036527	PAX8	61325	0.974139437	194635	1	0
2	119981384	120023228	STEAP3	41309	0.987214415	81844	1	0
2	121493199	121750229	GLI2	252522	0.982461191	297030	1	0
2	122288457	122288583	RNU4ATAC	126	1	40126	1	0
2	127413509	127454246	GYPC	40222	0.98735793	80737	1	0
2	127805603	127864931	BIN1	58489	0.985858279	99328	1	0
2	128014866	128051752	ERCC3	36367	0.985929621	76886	1	0
2	128176003	128186822	PROC	10819	1	50819	1	0
2	128293378	128395304	MYO7B	99639	0.977562153	141926	1	0
2	128848774	128953251	UGGT1	101160	0.968251385	144477	1	0
2	128994290	129076151	HS6ST1	81263	0.992694934	121861	1	0
2	131278770	131285579	CFC1B	0	0	266351	0.835715855	0
2	131350339	131357123	CFC1	102	0.015035377	266351	0.835715855	1
2	135809835	135933964	RAB3GAP1	119842	0.965463349	164129	1	0
2	136545410	136594750	LCT	47682	0.966396433	89340	1	0
2	136597196	136633996	MCM6	36270	0.985597826	76800	1	0
2	136871919	136875735	CXCR4	3816	1	43816	1	0
2	138721590	138773930	HNMT	50061	0.956457776	92340	1	0
2	140988992	142889270	LRP1B	1853250	0.975252042	1940278	1	0
2	143635067	143799890	KYNU	162055	0.983206227	204823	1	0
2	145141648	145282147	ZEB2	136907	0.974433982	180499	1	0
2	148602086	148688393	ACVR2A	84978	0.984601481	126307	1	0
2	148687968	148779147	ORC4	90100	0.988166135	131179	1	0
2	148778580	149275805	MBD5	491393	0.988270904	537225	1	0
2	149402009	149545130	EPC2	140390	0.980918244	183121	1	0
2	150426148	150444330	MMADHC	17876	0.983170168	58182	1	0
2	152341850	152591001	NEB	237246	0.952217731	289151	1	0
2	152689290	152955593	CACNB4	260067	0.976583065	306303	1	0
2	154728426	155310361	GALNT13	568772	0.977380635	621935	1	0
2	157180944	157198860	NR4A2	17642	0.984706408	57916	1	0
2	157291802	157470247	GPD2	175459	0.983266553	218445	1	0
2	158114110	158170723	GALNT5	56067	0.990355572	96613	1	0
2	158383279	158485517	ACVR1C	99512	0.973336724	142238	1	0
2	158592958	158732374	ACVR1	136635	0.980052505	179416	1	0
2	159825146	160089170	TANC1	253674	0.960799018	302744	0.995789806	1
2	160956177	161128399	ITGB6	166216	0.965126407	212222	1	0
2	162280843	162841792	SLC4A10	531524	0.947544251	600949	1	0
2	163123589	163175213	IFIH1	51420	0.99604835	91624	1	0
2	165944032	166060577	SCN3A	115328	0.989557682	156545	1	0
2	166095912	166248818	SCN2A	151002	0.987547905	192906	1	0
2	166604101	166651192	GALNT3	46621	0.990019324	87091	1	0
2	166713985	166810353	TTC21B	93833	0.973694587	136368	1	0
2	166845670	166984523	SCN1A	136068	0.979942817	178853	1	0
2	167051695	167232503	SCN9A	175668	0.971572054	220808	1	0
2	167260083	167350757	SCN7A	88673	0.977931932	130674	1	0
2	168675182	168730551	B3GALT1	55114	0.995394535	95369	1	0
2	168810530	169104651	STK39	289887	0.985604564	334121	1	0
2	169312372	169631644	CERS6	312943	0.980176777	359272	1	0
2	169779448	169887832	ABCB11	105740	0.975605255	148384	1	0
2	169983619	170219195	LRP2	224222	0.95180324	275576	1	0
2	170335688	170382432	BBS5	44812	0.958668492	86744	1	0
2	170366212	170382772	KLHL41	16061	0.96986715	56560	1	0
2	170683968	170940641	UBR3	248623	0.968637138	296673	1	0
2	171669723	171717661	GAD1	46000	0.959572782	87938	1	0
2	172290727	172341562	DCAF17	50472	0.992859251	90835	1	0
2	172378757	172414643	CYBRD1	34410	0.958869754	75886	1	0
2	172640880	172864766	SLC25A12	214511	0.958126011	263886	1	0
2	172949468	172954405	DLX1	4769	0.965971238	44937	1	0
2	172964167	172967628	DLX2	3461	1	43461	1	0
2	173292082	173371181	ITGA6	77940	0.985347476	119099	1	0
2	173420101	173489823	PDK1	66917	0.959768796	109722	1	0
2	175424300	175547644	WIPF1	122013	0.989209041	163344	1	0
2	175612320	175629200	CHRNA1	16880	1	56880	1	0
2	175664091	175870097	CHN1	201712	0.979155947	246006	1	0
2	175936978	176033110	ATF2	94118	0.97904964	136132	1	0
2	176942200	176948641	EVX2	6159	0.956217979	46441	1	0
2	176957619	176960666	HOXD13	3047	1	43047	1	0
2	176968944	176974722	HOXD11	5655	0.978712357	45778	1	0
2	176973518	176984670	HOXD10	10939	0.980900287	51152	1	0
2	176987088	176989853	HOXD9	2663	0.963110307	42765	1	0
2	177015950	177017954	HOXD4	1902	0.949101796	42004	1	0
2	178092323	178257425	NFE2L2	159557	0.966414701	205102	1	0
2	178257372	178408564	AGPS	146940	0.971876819	191192	1	0
2	178487980	178973066	PDE11A	466625	0.961942831	525086	1	0
2	179296141	179316239	PRKRA	19021	0.946412578	60098	1	0
2	179316163	179326117	DFNB59	9818	0.986337151	49954	1	0
2	179390716	179695529	TTN	286228	0.939028191	344813	1	0
2	182401403	182545392	CERKL	142199	0.987568495	183989	1	0
2	182537815	182545603	NEUROD1	7686	0.986902928	47788	1	0
2	183698002	183731890	FRZB	33568	0.990557129	73888	1	0
2	183773843	183903586	NCKAP1	126548	0.975374394	169743	1	0
2	187454792	187545628	ITGAV	89051	0.980349201	130836	1	0
2	188207856	188313187	CALCRL	103372	0.981401487	145331	1	0
2	188328957	188430487	TFPI	98580	0.970944548	141530	1	0
2	189839046	189877472	COL3A1	37143	0.966611149	78426	1	0
2	189896622	190044605	COL5A2	145621	0.984038707	187983	1	0
2	190425305	190448484	SLC40A1	22866	0.986496398	63179	1	0
2	190649107	190742355	PMS1	87795	0.941521534	133248	1	0
2	190920423	190927455	MSTN	7032	1	47032	1	0
2	191054461	191208919	HIBCH	151597	0.981477165	194458	1	0
2	191829084	191885686	STAT1	56468	0.997632592	96602	1	0
2	191894302	192016322	STAT4	120370	0.986477627	162020	1	0
2	198254508	198299815	SF3B1	44453	0.981150816	85307	1	0
2	198351305	198381461	HSPD1	29006	0.961864969	70156	1	0
2	198570087	198573113	MARS2	3026	1	43026	1	0
2	200134223	200335989	SATB2	198143	0.982043555	241766	1	0
2	201936156	201950473	NDUFB3	13765	0.961444437	54317	1	0
2	202047604	202094129	CASP10	42672	0.91718431	86525	1	0
2	202098166	202152434	CASP8	48987	0.902686666	92634	0.970843464	1
2	202484907	202508293	TMEM237	23036	0.985033781	63386	1	0
2	202509593	202563417	MPP4	52346	0.972540131	93824	1	0
2	202565277	202645912	ALS2	78463	0.973063806	120635	1	0
2	203070903	203103331	SUMO1	30586	0.943197237	72428	1	0
2	203241659	203432474	BMPR2	181804	0.952776249	230815	1	0
2	204571198	204603635	CD28	31993	0.986311928	72437	1	0
2	204732509	204738683	CTLA4	5788	0.937479754	46174	1	0
2	204801471	204826300	ICOS	24723	0.995730799	64829	1	0
2	205410516	206484886	PARD3B	1043887	0.971627093	1114370	1	0
2	206979541	207024327	NDUFS1	44142	0.985620506	84786	1	0
2	207024309	207027652	EEF1B2	3343	1	43343	1	0
2	207040040	207082771	GPR1	41137	0.962696871	82731	1	0
2	207308263	207485851	ADAM23	175887	0.99042165	217588	1	0
2	207630081	207657233	FASTKD2	26662	0.981953447	67152	1	0
2	208394461	208468155	CREB1	71216	0.966374467	113694	1	0
2	208972957	208977235	CRYGEP	4015	0.938522674	44278	1	0
2	208986331	208989225	CRYGD	2894	1	42894	1	0
2	208992861	208994554	CRYGC	1693	1	41693	1	0
2	209007297	209010892	CRYGB	3562	0.990820584	43595	1	0
2	209025464	209028300	CRYGA	2723	0.960155148	42836	1	0
2	209100951	209130798	IDH1	29000	0.971621939	69847	1	0
2	209130991	209223475	PIKFYVE	90266	0.976017473	132484	1	0
2	210288782	210598842	MAP2	305445	0.985115784	350060	1	0
2	210636717	210864024	UNC80	222102	0.977101453	267307	1	0
2	211052663	211090215	ACADL	36718	0.977790797	77552	1	0
2	211154874	211179914	MYL1	24108	0.962779553	65040	1	0
2	211342406	211543831	CPS1	198555	0.98575152	241425	1	0
2	212240446	213403565	ERBB4	1133742	0.974742911	1203119	1	0
2	215590370	215674428	BARD1	82725	0.984141902	124058	1	0
2	215796266	216003151	ABCA12	203517	0.983720424	246885	1	0
2	216176540	216214487	ATIC	37582	0.990381321	77947	1	0
2	216225163	216300895	FN1	73761	0.973974014	115732	1	0
2	216809213	216898819	MREG	87183	0.9729594	129606	1	0
2	216861052	216947678	PECR	82987	0.957991827	126626	1	0
2	216972187	217071026	XRCC5	96882	0.980200123	138839	1	0
2	217277137	217347776	SMARCAL1	69480	0.983592633	110639	1	0
2	217724181	217724787	TNP1	606	1	40606	1	0
2	219027568	219031718	CXCR1	4150	1	44150	1	0
2	219124219	219128582	GPBAR1	4363	1	44363	1	0
2	219135115	219211516	PNKD	72418	0.947867175	116401	1	0
2	219246752	219261617	SLC11A1	14659	0.986141944	54865	1	0
2	219523487	219528166	BCS1L	4679	1	44679	1	0
2	219536749	219567439	STK36	28790	0.938090583	70690	1	0
2	219646472	219680016	CYP27A1	32884	0.98032435	73544	1	0
2	219687106	219696809	PRKAG3	9601	0.989487787	49703	1	0
2	219745085	219764303	WNT10A	19005	0.988916641	59218	1	0
2	219845809	219850379	FEV	4434	0.9702407	44570	1	0
2	219919142	219925189	IHH	6047	1	46047	1	0
2	219940039	220025587	NHEJ1	84173	0.983927152	125548	1	0
2	220074490	220083712	ABCB6	8975	0.973216222	49222	1	0
2	220143989	220151622	DNAJB2	7633	1	47633	1	0
2	220283099	220291461	DES	8260	0.987801961	48362	1	0
2	220299568	220363009	SPEG	62347	0.982755631	103441	1	0
2	220403669	220408509	CHPF	4840	1	44840	1	0
2	220415451	220436581	OBSL1	20785	0.983672504	61130	1	0
2	220433884	220440435	INHA	5909	0.901999695	46551	1	0
2	220492049	220506702	SLC4A3	14539	0.992220023	54653	1	0
2	223064607	223163715	PAX3	97376	0.982524115	139108	1	0
2	223725652	223809357	ACSL3	77961	0.931378054	123705	1	0
2	223916532	224063117	KCNE4	143195	0.976873486	186585	1	0
2	224822121	224832431	MRPL44	10310	1	50310	1	0
2	225334867	225450110	CUL3	113249	0.982697431	155243	1	0
2	227596033	227664475	IRS1	67513	0.986426463	108442	1	0
2	227867427	228028829	COL4A4	158890	0.984436376	201402	1	0
2	228029281	228179508	COL4A3	145074	0.965698576	190227	1	0
2	228189867	228222550	MFF	32104	0.982284368	72683	1	0
2	228549926	228582728	SLC19A3	31769	0.968508018	72802	1	0
2	230628554	230787955	TRIP12	153638	0.963845898	199401	1	0
2	231032009	231090444	SP110	55112	0.943133396	98435	1	0
2	231972944	231989832	HTR2B	16704	0.98910469	56888	1	0
2	232260254	232265875	B3GNT7	5518	0.981675858	45621	1	0
2	232786530	232791113	NPPC	4583	1	44583	1	0
2	232825955	233209060	DIS3L2	376780	0.983490166	423282	1	0
2	233344537	233352538	ECEL1	8001	1	48001	1	0
2	233385173	233390422	PRSS56	5249	1	45249	1	0
2	233390703	233401377	CHRND	10397	0.974049091	50674	1	0
2	233404437	233411113	CHRNG	6567	0.983672858	46676	1	0
2	233562009	233725285	GIGYF2	157297	0.963381024	203276	1	0
2	233631174	233641278	KCNJ13	9871	0.976939826	50104	1	0
2	233897382	233899767	NEU2	2385	1	42385	1	0
2	233924677	234116549	INPP5D	105707	0.550924575	181872	0.784363787	1
2	234118697	234204320	ATG16L1	82520	0.963759737	125623	1	0
2	234216462	234255701	SAG	38514	0.981523484	79239	1	0
2	234263153	234380750	DGKD	113621	0.966189614	157597	1	0
2	234526291	234681956	UGT1A8	152393	0.978980503	195665	1	0
2	234545100	234681951	UGT1A10	134028	0.979371725	183370	1	0
2	234580499	234681946	UGT1A9	99182	0.977673071	141447	1	0
2	234590584	234681945	UGT1A7	89263	0.977036153	131361	1	0
2	234600253	234681946	UGT1A6	79701	0.975616026	121693	1	0
2	234621638	234681945	UGT1A5	58728	0.973817301	100307	1	0
2	234627424	234681945	UGT1A4	53091	0.973771574	94521	1	0
2	234637754	234681945	UGT1A3	43817	0.991536738	84191	1	0
2	234668894	234681945	UGT1A1	13051	1	67955	1	0
2	234959323	234985778	SPP2	26318	0.994821395	66455	1	0
2	237476430	237491001	ACKR3	14098	0.967538261	54571	1	0
2	238232646	238323018	COL6A3	89156	0.986544505	130372	1	0
2	238394071	238463961	MLPH	60937	0.871898698	109890	1	0
2	238475217	238475818	PRLH	601	1	40601	1	0
2	239152679	239198743	PER2	44557	0.967284647	86064	1	0
2	239756673	239795893	TWIST2	27512	0.701478837	42082	0.531204241	0
2	239969864	240323348	HDAC4	336078	0.950758733	393484	1	0
2	240831867	240964819	NDUFA10	122707	0.922942114	173771	1	0
2	241526133	241557122	CAPN10	29999	0.96805318	70989	1	0
2	241653181	241759725	KIF1A	100438	0.942690344	151342	1	0
2	241807896	241819919	AGXT	11158	0.928054562	52023	1	0
2	242045514	242089679	PASK	40806	0.9239443	84165	1	0
2	242127924	242164792	ANO7	32304	0.876207009	76868	1	0
2	242166679	242256476	HDLBP	87893	0.978796619	129797	1	0
2	242673994	242708231	D2HGDH	28611	0.835674855	74237	1	0
2	242716240	242743623	GAL3ST2	24993	0.912719571	67383	1	0
